Battlefield Death Tales;3 interlocking stories from the dark days of World War 2. A soldier on a suicide mission. A troubled family with a monster in their bomb shelter. A supernatural investigator on her most dangerous assignment yet.;87;2012-08-13;/4XnTjnqOyGh0M0ueKHcChk6nKfe.jpg
Beck 06 - Monstret;"A bomb threat is called in to a police station in Stockholm. The police bomb squad blows the briefcase to pieces and it looks like false alarm, until a baby is found inside. Soon, e-mails are sent out to every newspaper about the nasty situation that the police had tried to keep secret. Will the police ever overcome the ""Monster""?";90;1998-05-28;/n45JPBptAuNAeY4prJtWZIf35Px.jpg
Becoming Jane;A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.;120;2007-03-02;/iLNBdoaKzXNhZV4qbhJPkIEfLEg.jpg
Beethoven's Christmas Adventure;A Christmas elf accidentally takes off in Santa's sleigh, crash lands in a small town, and loses the magic toy bag. Beethoven must rescue the elf, recover the bag from greedy crooks, and return the sleigh to Santa in time to save Christmas.;90;2011-11-08;/qbRLmNz8FnZnWx6SDBhHZ8KyJuK.jpg
Beginning of the Great Revival;A chronicle of the events that led to the founding of the Chinese Communist Party.;124;2011-01-01;/bHyVHiURzaVSPhjDVyr0GPoVSD.jpg
Below the Belt;A close-up look at the turbulent world of women's professional wrestling as a New York City waitress decides to become a professional wrestler.;91;1980-12-01;/853NSRcW1PAJuzOu9Db0ebinYQ.jpg
Benny's Video;A 14-year-old video enthusiast is so caught up in film fantasy that he can no longer relate to the real world, to such an extent that he commits murder and records an on-camera confession for his parents.;105;1993-04-14;/ijTvqs8WDsr2XO38zbvLFR3ID6G.jpg
Beowulf;6th-century Scandinavian warrior, Beowulf embarks on a mission to slay the manlike ogre Grendel, a descendant of Cain.;115;2007-11-05;/j90lLkvlcPNL6VVoLGQ0yzPUfJV.jpg
Better Living;A comedy about families, the elements that bind them together, and about hope in the face of hardship.;95;1998-11-02;/68MDCzHzlUsUMF3Uzs4HQ4PZKM1.jpg
Better Off Single;A comedy that follows a man on a mission of self-discovery that results in hallucinations, flashbacks and fantasies in his quest to find new love and himself.;85;2016-10-07;/w5PW9P5ZoGo7C0yX8MSBOwRPFVo.jpg
Beur sur la ville;"25-year-old Khalid Belkacem has failed at everything: college education, summer camp instructor's permit, driver's license, and even his BCG. He never expected to become the first ""positive discrimination"" member of the police force. But as his mother says: ""That's France for you! A country where everyone has a chance.""";99;2011-10-11;/A0WBQR1bWjdYDW73UbbPRfmtj8n.jpg
Beyond The Edge;A 3D feature film about Sir Edmund Hillary's monumental and historical ascent of Mt. Everest in 1953 - an event that stunned the world and defined a nation.;93;2013-10-24;/jmEH5tfAiF3FneL1Y7dMYsTK5aZ.jpg
Big and Little Wong Tin Bar;A child learns martial arts in order to become a Kung Fu warrior. Features the Seven Little Fortunes, and is the debut film of Jackie Chan.;106;1962-12-05;/5zyXMtmDyI4ngBWD9uR6Nk7aJb9.jpg
Bigfoot;1970's pop culture icons Danny Bonaduce and Barry Williams face off in the hunt for the legendary mountain creature.;89;2012-06-30;/AkTt7lhwsE5cDVWxuaqXIsY8ZKD.jpg
Bill Cosby: Himself;A 1983 stand-up comedy film featuring the comedy of Bill Cosby. Filmed before a live audience at the Hamilton Place Theatre, in Hamilton, Ontario. Cosby gives his comedic views on people who drink too much and take drugs, going to the dentist, marriage and parenthood.;103;1983-05-20;/qj3IhA3c2R1abKdrCMSRIN09Jai.jpg
Billy Lynn's Long Halftime Walk;19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad - contrasting the realities of war with America's perceptions.;113;2016-11-10;/jw60oWt2PWWCvuz8S93i2RH4XJh.jpg
Biology 101;A College professor finds his life unraveling when a new student joins his class, a student who may or may not be the very subject of his darkest secret. His obsession could kill him and his family.;76;2011-04-01;/8pZLNqp72i9PRGy82W0fbh8uzdk.jpg
Birth of the Living Dead;A behind the scenes look into George Romero's groundbreaking horror classic Night of the Living Dead;76;2013-10-18;/6BKavMqEmRLj6dBZwiDF67kCOLe.jpg
Bitter Feast;A celebrity chef exacts revenge on a food blogger who torpedoes his career.;105;2010-07-08;/1RMpOCj9XwGIbW61msHlFExF4Pu.jpg
Black Field;1654, Ottoman Empire, Greece. A Turkish Warrior arrives heavily wounded at a remote Christian female monastery and is nursed by Anthi, a young nun under the oath of silence. They fall in love against all odds. But Anthi is tormented by a dark secret. The two lovers escape in the nearby forest, where Anthi's secret is revealed: She is, in fact, a boy...;104;2009-11-05;/wt7KqJ16yF7cVHwxSKpgx51yLrd.jpg
Black Swan;"A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.";108;2010-12-02;/dQ7uxvsVTspVIsqjfgQj8usJpwX.jpg
Blackout;A black comedy of violent criminals who terrorize apartment dwellers during New York's 1977 power blackout.;92;1978-08-25;/ddyDGQBLbG1LjK01dz9Nb1NQstf.jpg
Blancanieves;A black and white silent movie, based on the Snow White fairy tale, that is set in a romantic version of 1920s Seville and centered on a female bullfighter.;104;2012-09-21;/4GaCKVdsjQBHWOzBNJf8ByZ4YUF.jpg
Blind Beast;A blind sculptor and his mother kidnap a young woman and use her as a model. In the darkness of an abandoned warehouse, she suffers at the hands of the artist, eventually losing both her sight and her mind as whips give way to knives and knives give way to meat cleavers.;86;1969-01-25;/8uhHS2yhCCMfa4p00VBrbT2GK05.jpg
Blind Fury;A blind Vietnam vet, trained as a swordfighter, comes to America and helps to rescue the son of a fellow soldier.;86;1989-08-17;/h9XOhNLwQsnIEL9XyIoDjE6TVll.jpg
Blindman;A blind, but deadly, gunman, is hired to escort fifty mail order brides to their miner husbands. His business partners double cross him, selling the women to bandit Domingo. Blindman heads into Mexico in pursuit.;105;1971-11-15;/l1bj1GyY71UzVxG1a5gCzHs0Nsd.jpg
Blood Freak;A biker comes upon a girl with a flat tire and offers her a ride home. He winds up at a drug party with the girl's sister, then follows her to a turkey farm owned by her father, a mad scientist. The father turns the biker into a giant turkey monster who goes after drug dealers.;86;1972-01-01;/91P6QjDiArzpQjnf0fJsoXuSiax.jpg
Blood Wedding;A bride elopes with her lover on the very day of her wedding. The groom follows the two lovers, and a knife fight takes place. The rivals stab each other and the only wedding that takes place is that one knotting their destinies together in death. A blood wedding.;67;1981-10-25;/5rbmfWMX9OoJXBxQxDfHhre68g0.jpg
Blow;A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.;124;2001-04-04;/yCLLbZzAa7jreGus7pvjZmL0bj7.jpg
Blue Hill Avenue;A child of a middle class home with solid moral values is lured into a world of crime and corruption.;128;2001-01-01;/s2P8vQEmdw6efhoADy5lD7wgFkK.jpg
Blue Week;A Bergmanesque triangle drama. After a weekend of dancing and camping on a recreation island near the city, a young factory worker decides to stay and cut work for a day. Walking around the now deserted island, he meets a beautiful woman camping alone and sunbathing in the nude on the beach. A hot romance flares up between the worker and the more upper-class married lady, lasting through the light-filled nights of the whole summer week until the woman's much older husband returns to the island the next weekend.;70;1954-02-26;/nSw1YEbEPOTxiMuQyjDRHzDZvE6.jpg
Body;A busy attorney, worried that his anorexic daughter Olga might try to harm herself, since she's still grieving over her recently deceased mother, sends her to see a psychiatrist, Anna, who's dealing with her own loss in an unusual way.;90;2015-01-20;/cSGAP0DLBVjkOYWfzBLQrsVl6Kz.jpg
Body Count;A bodybuilder, a junk-food addict and a wild blonde nymph and their friends are stalked by a terrifying figure. An horrific tale of murder as a fun-loving group of college students explore the Colorado wilderness.;87;1987-05-14;/430NN3DfxYqfmeVlOTRRwki7BF7.jpg
Boiler Room;A college dropout gets a job as a broker for a suburban investment firm, which puts him on the fast track to success, but the job might not be as legitimate as it sounds.;118;2000-02-18;/saPIJPgg5EHyduryuRAEr8y3SuX.jpg
Bolivia;A Bolivian immigrant working illegally as a cook in a small restaurant in Buenos Aires suffers abuse and discrimination from its customers.;75;2001-09-22;/h0cfu3l4h3tWTAsMP9kbVmKtV1t.jpg
Bolshoi Babylon;A behind-the-scenes look at Moscow's prestigious Bolshoi Theatre as it's rocked by an acid-attack scandal in 2013.;86;2015-01-01;/7JlwuJtUbbTxWtAjaXVuHoQeze8.jpg
Bonjour Monsieur Shlomi;16 years old Shlomi lives with his restless mother, his soldier brother and their ill grandfather. Although not doing well in school, Shlomi is a gifted cook and takes care of most household chores. One day, the school's principal finds out Shlomi is actually a genius and tries to get him into a more suitable curriculum. However, Shlomi is more interested in taking care of his family and his new love interest, the beautiful girl next door.;94;2003-04-03;/xEynm3sANtD1bl302Afg1dx8Nei.jpg
Boogie Woogie;A comedy of manners, its cast of characters devouring each other in a small world awash with big money. Set against the backdrop of contemporary London and the international art scene, it casts an eye over the appetites and morality of some of its major players. Dealers, collectors, artists, wannabees vie with each other in a world in which success and downfall rest on a thin edge.;94;2009-06-17;/fBTHzc41xi6YOj1YyqchEExOJSd.jpg
Born Yesterday;A businessman shows up in Washington to lobby agendas that are friendly to his construction plans. His ditsy ex-showgirl bimbo proves to be an embarrassment in social situations, so he hires a reporter to teach her how to appear more intelligent. Soon it becomes apparent to the reporter that she isn't so stupid after all, and things become more complicated as she begins questioning the papers her sugar daddy keeps getting her to sign, and the reporter begins falling in love with her.;100;1993-03-26;/e1SovsJzyfFDXxDdByh2nLAdcuw.jpg
Bound for Glory;A biography of Woody Guthrie, one of America's greatest folk singers. He left his dust-devastated Texas home in the 1930s to find work, discovering the suffering and strength of America's working class.;147;1976-12-05;/qM4qttr8Cd2SUiqe7H6yYeQmIJw.jpg
Boy;16-year old Emilie has always been a boy inside. His big struggle in life is that his mother wants Emilie to be a girl and cannot accept the ways Emilie feels inside. At an easter lunch Emilie decides to do something drastic which has it's consequences.;16;2014-06-19;/5QmtdzktI1TTB2yPwKWeNYAxLIm.jpg
Boy;18-year old Christian has just graduated from high school. At his summer job he is seduced by the 36-year old single mother Sanne. Soon he is drawn into a world of sensuality and his acquaintance with Sanne turns into an intense love affair which forces Christian to deal with his newly discovered sides.;97;2011-01-27;/7JJ3lMzPhJVexqQkelf5tnXx26C.jpg
